"Date","Quadrat","Meter.point","Sampler","Recorder","Bedrock","Boulder","Cobble","Sand/Gravel/Pebble","Water","SiteHeightYear","SUBSTRATE-ROCK","SUBSTRATE-SAND","WATER","Pebble","SAND SCOUR","SUBSTRATE-Clam shell","Site","Zone","Year","UID","Shore_height_cm","Lat","Long"
2012-07-03,"2",6,"PTM","JJ",NA,"0","0","0","0","West Beach LOW 2012",NA,NA,NA,NA,NA,NA,"West Beach","LOW","2012","West Beach LOW 2012 2",107,51.6512578799229,-128.14355552355
2012-07-03,"3",7,"PTM","JJ",NA,"0","0","0","0","West Beach LOW 2012",NA,NA,NA,NA,NA,NA,"West Beach","LOW","2012","West Beach LOW 2012 3",68,51.6512525790352,-128.143567200338
2012-07-03,"4",14,"SL","SL",NA,"45","50","5","0","West Beach LOW 2012",NA,NA,NA,NA,NA,NA,"West Beach","LOW","2012","West Beach LOW 2012 4",75,51.6512154817576,-128.143648934719
2012-07-03,"5",16,"SL","SL",NA,"50","50","0","10","West Beach LOW 2012",NA,NA,NA,NA,NA,NA,"West Beach","LOW","2012","West Beach LOW 2012 5",75,51.6512048799516,-128.143672286804
2012-07-03,"6",23,"PTM","JJ",NA,"0","0","0","0","West Beach LOW 2012",NA,NA,NA,NA,NA,NA,"West Beach","LOW","2012","West Beach LOW 2012 6",117,51.6511677825998,-128.143754021015
2012-07-03,"7",24,"PTM","JJ",NA,"0","0","0","0","West Beach LOW 2012",NA,NA,NA,NA,NA,NA,"West Beach","LOW","2012","West Beach LOW 2012 7",124,51.6511624816921,-128.143765697757
2012-07-03,"8",27,"PTM","JJ",NA,"0","0","0","0","West Beach LOW 2012",NA,NA,NA,NA,NA,NA,"West Beach","LOW","2012","West Beach LOW 2012 8",131,51.6511465879417,-128.143800726352
2012-07-03,"9",30,"SL","SL",NA,"55","40","5","25","West Beach LOW 2012",NA,NA,NA,NA,NA,NA,"West Beach","LOW","2012","West Beach LOW 2012 9",105,51.6511306851903,-128.143835755092
2012-07-03,"10",33,"SL","SL",NA,"100","0","0","0","West Beach LOW 2012",NA,NA,NA,NA,NA,NA,"West Beach","LOW","2012","West Beach LOW 2012 10",135,51.6511147914293,-128.143870785083
2011-08-12,"1",3,"Patrick","Katrina",NA,NA,NA,NA,NA,"West Beach MID 2011",NA,NA,NA,NA,NA,NA,"West Beach","MID","2011","West Beach MID 2011 1",219,51.6511698231978,-128.143231211078
2011-08-12,"2",8,"Sandra","Noriko",NA,"45","55",NA,NA,"West Beach MID 2011",NA,NA,NA,NA,NA,NA,"West Beach","MID","2011","West Beach MID 2011 2",173,51.6511432915998,-128.143289549325
2011-08-12,"3",10,"Sandra","Noriko",NA,"95","5",NA,NA,"West Beach MID 2011",NA,NA,NA,NA,NA,NA,"West Beach","MID","2011","West Beach MID 2011 3",200,51.6511326807589,-128.143312885727
2011-08-12,"4",11,"Patrick","Katrina",NA,NA,NA,NA,NA,"West Beach MID 2011",NA,NA,NA,NA,NA,NA,"West Beach","MID","2011","West Beach MID 2011 4",183,51.6511273708309,-128.143324552563
2011-08-12,"5",14,"Patrick","Katrina",NA,NA,NA,NA,NA,"West Beach MID 2011",NA,NA,NA,NA,NA,NA,"West Beach","MID","2011","West Beach MID 2011 5",172,51.6511114500514,-128.143359555777
2011-08-12,"6",18,"Sandra","Noriko",NA,NA,NA,"present","55","West Beach MID 2011",NA,NA,NA,NA,NA,NA,"West Beach","MID","2011","West Beach MID 2011 6",155,51.6510902193356,-128.143406227229
2011-08-12,"7",28,"Sandra","Noriko",NA,"80","20",NA,NA,"West Beach MID 2011",NA,NA,NA,NA,NA,NA,"West Beach","MID","2011","West Beach MID 2011 7",199,51.6510371559337,-128.143522903247
2011-08-12,"8",30,"Patrick","Katrina",NA,NA,NA,NA,NA,"West Beach MID 2011",NA,NA,NA,NA,NA,NA,"West Beach","MID","2011","West Beach MID 2011 8",185,51.6510265450457,-128.143546239541
2011-08-12,"9",36,"Sandra","Noriko",NA,"70","30",NA,NA,"West Beach MID 2011",NA,NA,NA,NA,NA,NA,"West Beach","MID","2011","West Beach MID 2011 9",188,51.650994703342,-128.143616245634
2011-08-12,"10",48,"Patrick","Katrina",NA,NA,NA,NA,NA,"West Beach MID 2011",NA,NA,NA,NA,NA,NA,"West Beach","MID","2011","West Beach MID 2011 10",170,51.6509310197969,-128.143756256082
2012-07-03,"1",1,"JJ","LA",NA,NA,NA,NA,NA,"West Beach MID 2012",NA,NA,NA,NA,NA,NA,"West Beach","MID","2012","West Beach MID 2012 1",171,51.6511804340328,-128.143207876083
2012-07-03,"2",6,"SCL","SCL",NA,"80","20",NA,NA,"West Beach MID 2012",NA,NA,NA,NA,NA,NA,"West Beach","MID","2012","West Beach MID 2012 2",165,51.6511539024465,-128.143266214357
2012-07-03,"3",13,"PTM","PTM",NA,NA,NA,NA,NA,"West Beach MID 2012",NA,NA,NA,NA,NA,NA,"West Beach","MID","2012","West Beach MID 2012 3",217,51.6511167599829,-128.143347888949
2012-07-03,"4",15,"PTM","PTM",NA,NA,NA,NA,NA,"West Beach MID 2012",NA,NA,NA,NA,NA,NA,"West Beach","MID","2012","West Beach MID 2012 4",160,51.6511061401292,-128.143371224048
2012-07-03,"5",20,"SCL","SCL",NA,"100",NA,NA,NA,"West Beach MID 2012",NA,NA,NA,NA,NA,NA,"West Beach","MID","2012","West Beach MID 2012 5",182,51.6510796084606,-128.143429562132
2012-07-03,"6",25,"JJ","LA",NA,NA,NA,NA,NA,"West Beach MID 2012",NA,NA,NA,NA,NA,NA,"West Beach","MID","2012","West Beach MID 2012 6",165,51.6510530767626,-128.143487900147
2012-07-03,"7",30,"??","??",NA,NA,NA,NA,NA,"West Beach MID 2012",NA,NA,NA,NA,NA,NA,"West Beach","MID","2012","West Beach MID 2012 7",185,51.6510265450457,-128.143546239541
2012-07-03,"8",35,"SCL","SCL",NA,"100",NA,NA,"1","West Beach MID 2012",NA,NA,NA,NA,NA,NA,"West Beach","MID","2012","West Beach MID 2012 8",203,51.6510000042984,-128.14360457759
2012-07-03,"9",38,"JJ","LA",NA,NA,NA,NA,NA,"West Beach MID 2012",NA,NA,NA,NA,NA,NA,"West Beach","MID","2012","West Beach MID 2012 9",181,51.6509840834342,-128.143639580608
2012-07-03,"10",45,"??","??",NA,NA,NA,NA,NA,"West Beach MID 2012",NA,NA,NA,NA,NA,NA,"West Beach","MID","2012","West Beach MID 2012 10",195,51.6509469406965,-128.143721253146
2011-08-12,"1",3,"Patrick","Katrina",NA,"0","0",NA,NA,"West Beach HIGH 2011",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2011","West Beach HIGH 2011 1",257,51.650985887338,-128.143047434867
2011-08-12,"2",11,"Sandra","Noriko",NA,"90","10",NA,"2","West Beach HIGH 2011",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2011","West Beach HIGH 2011 2",234,51.6509314454133,-128.143123011843
2011-08-12,"3",13,"Sandra","Noriko",NA,"70","30",NA,NA,"West Beach HIGH 2011",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2011","West Beach HIGH 2011 3",248,51.6509178439175,-128.14314190625
2011-08-12,"4",20,"Patrick","Katrina",NA,"0","0",NA,NA,"West Beach HIGH 2011",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2011","West Beach HIGH 2011 4",213,51.6508702026744,-128.143208034374
2011-08-12,"5",22,"Sandra",NA,NA,"80","17","3",NA,"West Beach HIGH 2011",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2011","West Beach HIGH 2011 5",218,51.650856592174,-128.1432269289
2011-08-12,"6",24,"Sandra",NA,NA,"85","10","5","17","West Beach HIGH 2011",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2011","West Beach HIGH 2011 6",227,51.6508429906609,-128.143245823245
2011-08-12,"7",27,"Sandra",NA,NA,"75","22","3",NA,"West Beach HIGH 2011",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2011","West Beach HIGH 2011 7",223,51.650822570394,-128.143274163635
2011-08-12,"8",34,"Patrick","Katrina",NA,"0","0",NA,NA,"West Beach HIGH 2011",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2011","West Beach HIGH 2011 8",270,51.6507749380754,-128.143340292758
2011-08-12,"9",37,"Sandra","Noriko",NA,"85","15",NA,NA,"West Beach HIGH 2011",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2011","West Beach HIGH 2011 9",282,51.6507545267861,-128.143368634338
2011-08-12,"10",41,"Sandra","Noriko",NA,"95","5",NA,NA,"West Beach HIGH 2011",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2011","West Beach HIGH 2011 10",347,51.6507273057186,-128.143406421741
2012-07-03,"1",1,"SCL","SCL",NA,"70","25","5",NA,"West Beach HIGH 2012",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2012","West Beach HIGH 2012 1",239,51.6509994978192,-128.143028541679
2012-07-03,"2",4,"LA","JJ",NA,NA,NA,NA,NA,"West Beach HIGH 2012",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2012","West Beach HIGH 2012 2",240,51.6509790865967,-128.143056882095
2012-07-03,"3",11,"SCL","SCL",NA,"94","5","1",NA,"West Beach HIGH 2012",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2012","West Beach HIGH 2012 3",234,51.6509314454133,-128.143123011843
2012-07-03,"4",13,"PTM","PTM",NA,NA,NA,NA,NA,"West Beach HIGH 2012",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2012","West Beach HIGH 2012 4",248,51.6509178439175,-128.14314190625
2012-07-03,"5",22,"LA","JJ",NA,NA,NA,NA,NA,"West Beach HIGH 2012",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2012","West Beach HIGH 2012 5",218,51.650856592174,-128.1432269289
2012-07-03,"6",26,"SCL","SCL",NA,"90","10",NA,"10","West Beach HIGH 2012",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2012","West Beach HIGH 2012 6",200,51.6508293801438,-128.143264716303
2012-07-03,"7",29,"PTM","PTM",NA,NA,NA,NA,NA,"West Beach HIGH 2012",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2012","West Beach HIGH 2012 7",320,51.6508089598827,-128.143293058121
2012-07-03,"8",30,"PTM","PTM",NA,NA,NA,NA,NA,"West Beach HIGH 2012",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2012","West Beach HIGH 2012 8",320,51.6508021591211,-128.143302505276
2012-07-03,"9",32,"LA","JJ",NA,NA,NA,NA,NA,"West Beach HIGH 2012",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2012","West Beach HIGH 2012 9",264,51.6507885485946,-128.1433213983
2012-07-03,"10",39,"LA","JJ",NA,NA,NA,NA,NA,"West Beach HIGH 2012",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2012","West Beach HIGH 2012 10",293,51.6507409162486,-128.143387527323
2011-08-13,"1",1,"Patrick","Katrina",NA,NA,NA,NA,NA,"North Beach LOW 2011",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2011","North Beach LOW 2011 1",156,51.6653960635659,-128.135297578979
2011-08-13,"2",5,"Sandra","Sandra","100",NA,NA,NA,NA,"North Beach LOW 2011",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2011","North Beach LOW 2011 2",95,51.6654320310417,-128.135297666358
2011-08-13,"3",6,"Sandra","Sandra","100",NA,NA,NA,"8","North Beach LOW 2011",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2011","North Beach LOW 2011 3",100,51.6654410139254,-128.135297689096
2011-08-13,"4",9,"Patrick","Katrina",NA,NA,NA,NA,NA,"North Beach LOW 2011",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2011","North Beach LOW 2011 4",114,51.6654679895374,-128.135297755353
2011-08-13,"5",14,"Laura","Noriko",NA,NA,NA,NA,NA,"North Beach LOW 2011",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2011","North Beach LOW 2011 5",110,51.6655129488975,-128.135297866745
2011-08-13,"6",15,"Sandra","Sandra","100",NA,NA,NA,"2","North Beach LOW 2011",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2011","North Beach LOW 2011 6",109,51.665521940761,-128.135297887867
2011-08-13,"7",16,"Patrick","Katrina",NA,NA,NA,NA,NA,"North Beach LOW 2011",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2011","North Beach LOW 2011 7",128,51.6655309326351,-128.135297910434
2011-08-13,"8",17,"Laura","Noriko",NA,NA,NA,NA,NA,"North Beach LOW 2011",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2011","North Beach LOW 2011 8",148,51.6655399155187,-128.135297933172
2011-08-13,"9",20,"Sandra","Sandra","100",NA,NA,NA,NA,"North Beach LOW 2011",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2011","North Beach LOW 2011 9",111,51.6655668911303,-128.135297999429
2011-08-13,"10",21,"Patrick","Katrina",NA,NA,NA,NA,NA,"North Beach LOW 2011",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2011","North Beach LOW 2011 10",130,51.6655758830043,-128.135298021996
2012-07-04,"1",1,"PTM","JJ","0",NA,NA,NA,NA,"North Beach LOW 2012",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2012","North Beach LOW 2012 1",156,51.6653960635659,-128.135297578979
2012-07-04,"2",2,"PTM","JJ","0",NA,NA,NA,NA,"North Beach LOW 2012",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2012","North Beach LOW 2012 2",122,51.6654050554295,-128.135297600101
2012-07-04,"3",3,"PTM","JJ","0",NA,NA,NA,NA,"North Beach LOW 2012",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2012","North Beach LOW 2012 3",97,51.6654140473038,-128.135297622668
2012-07-04,"4",5,"SL","SL","100",NA,NA,NA,NA,"North Beach LOW 2012",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2012","North Beach LOW 2012 4",95,51.6654320310417,-128.135297666358
2012-07-04,"5",9,"SL","SL","100",NA,NA,NA,"1","North Beach LOW 2012",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2012","North Beach LOW 2012 5",114,51.6654679895374,-128.135297755353
2012-07-04,"6",13,"PTM","JJ","0",NA,NA,NA,NA,"North Beach LOW 2012",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2012","North Beach LOW 2012 6",90,51.6655039570234,-128.135297844177
2012-07-04,"7",14,"PTM","JJ","0",NA,NA,NA,NA,"North Beach LOW 2012",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2012","North Beach LOW 2012 7",110,51.6655129488975,-128.135297866745
2012-07-04,"8",17,"SL","SL","100",NA,NA,NA,NA,"North Beach LOW 2012",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2012","North Beach LOW 2012 8",148,51.6655399155187,-128.135297933172
2012-07-04,"9",18,"SL","SL","100",NA,NA,NA,"1","North Beach LOW 2012",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2012","North Beach LOW 2012 9",171,51.6655489073928,-128.13529795574
2012-07-04,"10",22,"PTM","JJ","0",NA,NA,NA,NA,"North Beach LOW 2012",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2012","North Beach LOW 2012 10",139,51.6655848748677,-128.135298043118
2011-08-13,"1",1,"Patrick","Katrina","0",NA,NA,NA,"0","North Beach MID 2011",NA,NA,NA,NA,NA,NA,"North Beach","MID","2011","North Beach MID 2011 1",273,51.665391861477,-128.135238554936
2011-08-13,"2",5,"Sandra","Sandra","100",NA,NA,NA,"22","North Beach MID 2011",NA,NA,NA,NA,NA,NA,"North Beach","MID","2011","North Beach MID 2011 2",184,51.6654277939511,-128.135236330882
2011-08-13,"3",6,"Laura","Noriko","0",NA,NA,NA,"0","North Beach MID 2011",NA,NA,NA,NA,NA,NA,"North Beach","MID","2011","North Beach MID 2011 3",216,51.6654367815675,-128.135235775144
2011-08-13,"4",7,"Patrick","Katrina","0",NA,NA,NA,"0","North Beach MID 2011",NA,NA,NA,NA,NA,NA,"North Beach","MID","2011","North Beach MID 2011 4",233,51.6654457691732,-128.13523521796
2011-08-13,"5",10,"Laura","Noriko","0",NA,NA,NA,"0","North Beach MID 2011",NA,NA,NA,NA,NA,NA,"North Beach","MID","2011","North Beach MID 2011 5",277,51.6654727140412,-128.135233551086
2011-08-13,"6",12,"Sandra","Sandra","100",NA,NA,NA,"10","North Beach MID 2011",NA,NA,NA,NA,NA,NA,"North Beach","MID","2011","North Beach MID 2011 6",275,51.6654906892631,-128.135232438161
2011-08-13,"7",13,"Patrick","Katrina","0",NA,NA,NA,"0","North Beach MID 2011",NA,NA,NA,NA,NA,NA,"North Beach","MID","2011","North Beach MID 2011 7",278,51.6654996678889,-128.135231882592
2011-08-13,"8",14,"Laura","Noriko","0",NA,NA,NA,"0","North Beach MID 2011",NA,NA,NA,NA,NA,NA,"North Beach","MID","2011","North Beach MID 2011 8",281,51.6655086555051,-128.135231326852
2011-08-13,"9",15,"Sandra","Sandra","100",NA,NA,NA,"10","North Beach MID 2011",NA,NA,NA,NA,NA,NA,"North Beach","MID","2011","North Beach MID 2011 9",275,51.6655176431213,-128.135230771112
2011-08-13,"10",20,"Laura","Noriko","0",NA,NA,NA,"0","North Beach MID 2011",NA,NA,NA,NA,NA,NA,"North Beach","MID","2011","North Beach MID 2011 10",279,51.6655625632,-128.135227989858
2012-07-04,"1",1,"LA","JJ","0",NA,NA,NA,"0","North Beach MID 2012",NA,NA,NA,NA,NA,NA,"North Beach","MID","2012","North Beach MID 2012 1",273,51.665391861477,-128.135238554936
2012-07-04,"2",9,"JJ","LA","0",NA,NA,NA,"0","North Beach MID 2012",NA,NA,NA,NA,NA,NA,"North Beach","MID","2012","North Beach MID 2012 2",200,51.6654637354154,-128.135234106654
2012-07-04,"3",11,"LA","JJ","0",NA,NA,NA,"0","North Beach MID 2012",NA,NA,NA,NA,NA,NA,"North Beach","MID","2012","North Beach MID 2012 3",278,51.6654817016468,-128.135232993901
2012-07-04,"4",12,"JJ","LA","0",NA,NA,NA,"0","North Beach MID 2012",NA,NA,NA,NA,NA,NA,"North Beach","MID","2012","North Beach MID 2012 4",275,51.6654906892631,-128.135232438161
2012-07-04,"5",13,"SCL","SCL","100",NA,NA,NA,"3","North Beach MID 2012",NA,NA,NA,NA,NA,NA,"North Beach","MID","2012","North Beach MID 2012 5",278,51.6654996678889,-128.135231882592
2012-07-04,"6",15,"LA","JJ","0",NA,NA,NA,"0","North Beach MID 2012",NA,NA,NA,NA,NA,NA,"North Beach","MID","2012","North Beach MID 2012 6",275,51.6655176431213,-128.135230771112
2012-07-04,"7",19,"PTM","PTM","0",NA,NA,NA,"0","North Beach MID 2012",NA,NA,NA,NA,NA,NA,"North Beach","MID","2012","North Beach MID 2012 7",279,51.6655535755945,-128.135228547045
2012-07-04,"8",20,"PTM","PTM","0",NA,NA,NA,"0","North Beach MID 2012",NA,NA,NA,NA,NA,NA,"North Beach","MID","2012","North Beach MID 2012 8",279,51.6655625632,-128.135227989858
2012-07-04,"9",21,"SCL","SCL","100",NA,NA,NA,"25","North Beach MID 2012",NA,NA,NA,NA,NA,NA,"North Beach","MID","2012","North Beach MID 2012 9",285,51.6655715508161,-128.135227434116
2012-07-04,"10",24,"SCL","SCL","100",NA,NA,NA,"1","North Beach MID 2012",NA,NA,NA,NA,NA,NA,"North Beach","MID","2012","North Beach MID 2012 10",278,51.6656022614887,-128.135225533586
2011-08-13,"1",2,"Sandra","Sandra","100",NA,NA,NA,"1","North Beach HIGH 2011",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2011","North Beach HIGH 2011 1",362,51.665399113882,-128.135097592875
2011-08-13,"2",4,"Sandra","Sandra","100",NA,NA,NA,"45","North Beach HIGH 2011",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2011","North Beach HIGH 2011 2",319,51.6654164437673,-128.135105308059
2011-08-13,"3",6,"Laura","Noriko",NA,NA,NA,NA,NA,"North Beach HIGH 2011",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2011","North Beach HIGH 2011 3",318,51.6654337736628,-128.135113024694
2011-08-13,"4",7,"Patrick","Katrina",NA,NA,NA,NA,NA,"North Beach HIGH 2011",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2011","North Beach HIGH 2011 4",334,51.6654424431108,-128.135116883651
2011-08-13,"5",8,"Laura","Noriko",NA,NA,NA,NA,NA,"North Beach HIGH 2011",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2011","North Beach HIGH 2011 5",379,51.6654511035577,-128.135120741335
2011-08-13,"6",13,"Patrick","Katrina",NA,NA,NA,NA,NA,"North Beach HIGH 2011",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2011","North Beach HIGH 2011 6",287,51.6654944327825,-128.135140032154
2011-08-13,"7",15,"Laura","Noriko",NA,NA,NA,NA,NA,"North Beach HIGH 2011",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2011","North Beach HIGH 2011 7",276,51.6655117626756,-128.135147748815
2011-08-13,"8",17,"Sandra","Sandra","100",NA,NA,NA,"0.5","North Beach HIGH 2011",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2011","North Beach HIGH 2011 8",303,51.6655290925575,-128.135155464037
2011-08-13,"9",21,"Laura","Noriko",NA,NA,NA,NA,NA,"North Beach HIGH 2011",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2011","North Beach HIGH 2011 9",230,51.6655637523409,-128.135170897388
2011-08-13,"10",24,"Sandra","Sandra","100",NA,NA,NA,NA,"North Beach HIGH 2011",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2011","North Beach HIGH 2011 10",274,51.6655905365399,-128.135182823934
2012-07-04,"1",5,"JJ","LA","0",NA,NA,"0","0","North Beach HIGH 2012",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2012","North Beach HIGH 2012 1",319,51.6654251132157,-128.135109167013
2012-07-04,"2",8,"LA","JJ","0",NA,NA,"0","0","North Beach HIGH 2012",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2012","North Beach HIGH 2012 2",379,51.6654511035577,-128.135120741335
2012-07-04,"3",9,"JJ","LA","0",NA,NA,"0","0","North Beach HIGH 2012",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2012","North Beach HIGH 2012 3",291,51.6654597729949,-128.135124598849
2012-07-04,"4",11,"LA","JJ","0",NA,NA,"0","0","North Beach HIGH 2012",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2012","North Beach HIGH 2012 4",346,51.6654771028889,-128.135132315499
2012-07-04,"5",15,"SCL","SCL","100",NA,NA,"0","0","North Beach HIGH 2012",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2012","North Beach HIGH 2012 5",276,51.6655117626756,-128.135147748815
2012-07-04,"6",17,"PTM","PTM","0",NA,NA,"0","0","North Beach HIGH 2012",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2012","North Beach HIGH 2012 6",303,51.6655290925575,-128.135155464037
2012-07-04,"7",19,"SCL","SCL","100",NA,NA,"7","55","North Beach HIGH 2012",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2012","North Beach HIGH 2012 7",201,51.6655464224495,-128.13516318071
2012-07-04,"8",20,"PTM","PTM","0",NA,NA,"0","0","North Beach HIGH 2012",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2012","North Beach HIGH 2012 8",219,51.6655550828947,-128.135167038411
2012-07-04,"9",21,"JJ","LA","0",NA,NA,"0","0","North Beach HIGH 2012",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2012","North Beach HIGH 2012 9",230,51.6655637523409,-128.135170897388
2012-07-04,"10",22,"LA","JJ","0",NA,NA,"0","0","North Beach HIGH 2012",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2012","North Beach HIGH 2012 10",224,51.6655724127859,-128.135174755093
2011-08-14,"1",3,"Sandra","Sandra","80",NA,NA,"20",NA,"Fifth Beach LOW 2011",NA,NA,NA,NA,NA,NA,"Fifth Beach","LOW","2011","Fifth Beach LOW 2011 1",137,51.640844647478,-128.156685502379
2011-08-14,"2",4,"Patrick","Katrina",NA,NA,NA,"0.5",NA,"Fifth Beach LOW 2011",NA,NA,NA,NA,NA,NA,"Fifth Beach","LOW","2011","Fifth Beach LOW 2011 2",134,51.6408408571256,-128.156698602185
2011-08-14,"3",7,"Laura","Laura",NA,NA,NA,NA,NA,"Fifth Beach LOW 2011",NA,NA,NA,NA,NA,NA,"Fifth Beach","LOW","2011","Fifth Beach LOW 2011 3",166,51.6408294680887,-128.156737903366
2011-08-14,"4",8,"Patrick","Katrina",NA,NA,NA,"2",NA,"Fifth Beach LOW 2011",NA,NA,NA,NA,NA,NA,"Fifth Beach","LOW","2011","Fifth Beach LOW 2011 4",115,51.6408256777407,-128.156751004608
2011-08-14,"5",10,"Sandra","Sandra","95",NA,NA,NA,NA,"Fifth Beach LOW 2011",NA,NA,NA,NA,NA,NA,"Fifth Beach","LOW","2011","Fifth Beach LOW 2011 5",124,51.6408180880291,-128.156777204361
